"document","topic","gamma"
"Section D  Retiree Drug Subsidy Amounts",44,0.000202525638116991
"Section II Cost Plan Competition Requirements",44,0.000155390886723443
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",44,0.000104992750043333
"Section I Enforcement Actions for Provider Directories",44,0.000112749650908272
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",44,0.000107097914381204
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",44,6.99373813924276e-05
"Section III Coordination of Benefits COB User Fee",44,9.55972402376721e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",44,0.00013395706825394
"Section III Specialty Tiers",44,0.000146846798894409
"Section K  Medicare Advantage Coding Pattern Adjustment",44,0.000155390886723442
"Section I Annual Calendar",44,7.27968743704625e-05
"Section II Part C Optional Supplemental Benefits",44,0.000146846798894388
"Section N  Encounter Data as a Diagnosis Source for 2019",44,0.00011041885564185
"Section A  MA Growth Percentage",44,0.000184990281197272
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",44,0.000255888505251643
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",44,0.000157684553809113
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",44,0.00013919332561578
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",44,0.000146846798894402
"Section II Special Needs Plan SNPSpecific Networks Research and Development",44,0.000170249501683247
"Section III Benefit Review",44,0.000178797909335907
"Section III Timely Updates to LIS Status Based on Best Available Evidence",44,0.000129100489218322
"Section H  CMSHCC Risk Adjustment Model for CY 2019",44,0.00024419015532222
"Section II Employer Group Waiver Plans",44,0.000255888505251646
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",45,1.12240637195404e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",45,3.57074910872886e-06
"Section I Validation Audits",45,9.14819177608677e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",45,9.43085550200732e-06
"Section B  Calculation of Fee for Service Cost",45,7.08056098537488e-06
"Section L  Normalization Factors",45,1.22124123511538e-05
"Section IV  MedicareMedicaid Plans",45,6.90214569084843e-06
"Section G  MA Employer Group Waiver Plans",45,1.02743961819627e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",45,8.15636477128983e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",45,1.46390038446812e-05
"Section III CY 2019 Formulary Submission Window",45,1.53323496013258e-05
"Section I Incomplete and Inaccurate Bid Submissions",45,0.998027782681846
"Section II Total Beneficiary Cost TBC",45,1.63909734090581e-05
"Section E  Clinical Trials",45,2.4743104432384e-05
"Section H  Enhanced Medication Therapy Management MTM Model",45,1.06641420411496e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",45,1.94321484787519e-05
"Section II Part C Cost Sharing Standards",45,1.7992118653354e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",45,2.69258731000351e-05
"Section II Maximum OutofPocket MOOP Limits",45,3.05442405495142e-05
"Section O  Quality Payment Program",45,3.08085038644192e-05
"Section C  Part D Risk Sharing",45,3.18178732419678e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",45,1.5578294024219e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",45,4.16080721782578e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",45,4.36481186139956e-05
"Section III Improving Access to Part D Vaccines",45,3.44886419078758e-05
"Section II Health Related Supplemental Benefits",45,4.05037728773713e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",45,4.58985262887351e-05
"Section I Innovations in Health Plan Design",45,3.93113798225173e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",45,3.9456575390492e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",45,3.91672489419211e-05
"Section III Tier Composition",45,6.22003956038716e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",45,5.45742075431901e-05
"Section A  Update of the RxHCC Model",45,2.7838025183201e-05
"Section B  FFS Growth Percentage",45,4.64978599148646e-05
"Section I Plan Corrections",45,5.11755383536961e-05
"Section III Expanding the Part D OTC Program",45,6.81526703144464e-05
"Section D  ESRD Rates",45,4.6096580066791e-05
"Section II Tiered Cost Sharing of Medical Benefits",45,6.9482497590349e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",45,4.64978599148678e-05
"Section II Plans with Low Enrollment",45,6.64567796688372e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",45,0.000121744151105916
"Section II Cost Plan Transition to MA under MACRA",45,0.000100074955236254
"Section II Medicare Advantage MA Uniformity Flexibility",45,4.29462330969919e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",45,8.49540208714008e-05
"Section III Low Enrollment Plans Standalone PDPs only",45,8.77451686244413e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",45,0.000115180968037236
"Section C  IME Phase Out",45,9.55972402376612e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",45,0.000116436376611064
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",45,7.92798190055721e-05
"Section II Medicare Advantage MA Segmented Service Area Options",45,0.000157684553809091
"Section II Outpatient Observation Services",45,0.00013740300698056
"Section II Overview of CY 2019 Benefits and Bid Review",45,5.54236212701834e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",45,8.4954020871398e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",45,6.44520235932684e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",45,4.67011312075403e-05
"Section M  Medical Loss Ratio Credibility Adjustment",45,0.000109289225494867
"Section D  Retiree Drug Subsidy Amounts",45,0.000202525638116993
"Section II Cost Plan Competition Requirements",45,0.000155390886723446
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",45,0.000104992750043326
"Section I Enforcement Actions for Provider Directories",45,0.000112749650908281
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",45,0.000107097914381206
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",45,6.99373813924437e-05
"Section III Coordination of Benefits COB User Fee",45,9.55972402376706e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",45,0.000133957068253935
"Section III Specialty Tiers",45,0.000146846798894398
"Section K  Medicare Advantage Coding Pattern Adjustment",45,0.000155390886723441
"Section I Annual Calendar",45,7.27968743704754e-05
"Section II Part C Optional Supplemental Benefits",45,0.000146846798894407
"Section N  Encounter Data as a Diagnosis Source for 2019",45,0.000110418855641845
"Section A  MA Growth Percentage",45,0.000184990281197269
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",45,0.000255888505251645
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",45,0.000157684553809099
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",45,0.00013919332561578
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",45,0.000146846798894409
"Section II Special Needs Plan SNPSpecific Networks Research and Development",45,0.000170249501683245
"Section III Benefit Review",45,0.000178797909335902
"Section III Timely Updates to LIS Status Based on Best Available Evidence",45,0.000129100489218316
"Section H  CMSHCC Risk Adjustment Model for CY 2019",45,0.000244190155322225
"Section II Employer Group Waiver Plans",45,0.000255888505251664
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",46,0.147451228834315
"Section III Improving Drug Utilization Review Controls in Medicare Part D",46,3.57074910888637e-06
"Section I Validation Audits",46,9.14819177607622e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",46,9.43085550186406e-06
"Section B  Calculation of Fee for Service Cost",46,7.08056098525883e-06
"Section L  Normalization Factors",46,1.22124123511531e-05
"Section IV  MedicareMedicaid Plans",46,6.90214569091867e-06
"Section G  MA Employer Group Waiver Plans",46,1.0274396181946e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",46,8.1563647712834e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",46,1.46390038446531e-05
"Section III CY 2019 Formulary Submission Window",46,1.53323496013115e-05
"Section I Incomplete and Inaccurate Bid Submissions",46,2.85828596833808e-05
"Section II Total Beneficiary Cost TBC",46,1.63909734090314e-05
"Section E  Clinical Trials",46,2.47431044323734e-05
"Section H  Enhanced Medication Therapy Management MTM Model",46,1.06641420411381e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",46,1.9432148478729e-05
"Section II Part C Cost Sharing Standards",46,1.7992118653344e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",46,2.69258731000299e-05
"Section II Maximum OutofPocket MOOP Limits",46,3.05442405495033e-05
"Section O  Quality Payment Program",46,3.08085038643997e-05
"Section C  Part D Risk Sharing",46,3.18178732419525e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",46,1.55782940242048e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",46,4.16080721782426e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",46,4.36481186139868e-05
"Section III Improving Access to Part D Vaccines",46,3.44886419078649e-05
"Section II Health Related Supplemental Benefits",46,4.05037728773543e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",46,4.58985262887102e-05
"Section I Innovations in Health Plan Design",46,3.93113798225116e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",46,3.94565753904798e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",46,3.91672489419088e-05
"Section III Tier Composition",46,6.22003956038521e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",46,5.45742075431935e-05
"Section A  Update of the RxHCC Model",46,2.78380251831822e-05
"Section B  FFS Growth Percentage",46,4.64978599148587e-05
"Section I Plan Corrections",46,5.11755383537208e-05
"Section III Expanding the Part D OTC Program",46,6.81526703144406e-05
"Section D  ESRD Rates",46,4.60965800667824e-05
"Section II Tiered Cost Sharing of Medical Benefits",46,6.94824975903448e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",46,4.64978599148574e-05
"Section II Plans with Low Enrollment",46,6.64567796688013e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",46,0.000121744151105912
"Section II Cost Plan Transition to MA under MACRA",46,0.000100074955236249
"Section II Medicare Advantage MA Uniformity Flexibility",46,4.2946233096966e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",46,8.49540208713903e-05
"Section III Low Enrollment Plans Standalone PDPs only",46,8.77451686244226e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",46,0.000115180968037229
"Section C  IME Phase Out",46,9.55972402376594e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",46,0.00011643637661105
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",46,7.92798190055523e-05
"Section II Medicare Advantage MA Segmented Service Area Options",46,0.000157684553809087
"Section II Outpatient Observation Services",46,0.000137403006980548
"Section II Overview of CY 2019 Benefits and Bid Review",46,5.54236212701965e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",46,8.4954020871388e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",46,6.44520235932529e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",46,4.67011312075304e-05
"Section M  Medical Loss Ratio Credibility Adjustment",46,0.000109289225494876
