"document","topic","gamma"
"Section II Medicare Advantage (MA) Segmented Service Area Options",27,0.00016675766246763
"Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",27,0.000103559874911683
"Section H.  Enhanced Medication Therapy Management (MTM) Model",27,7.50989057399659e-05
"Section I Enforcement Actions for Provider Directories",27,0.00013082991882765
"Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",27,7.07255290047e-05
"Section II Special Needs Plan (SNP) Specific Networks Research and Development",27,0.000189939973368565
"Section III Coordination of Benefits (COB) User Fee",27,9.97784722472261e-05
"Section III Medication Therapy Management (MTM) Annual Cost Threshold",27,0.000132414842335864
"Section K.  Medicare Advantage Coding Pattern Adjustment",27,0.000135702752071123
"Section II Outpatient Observation Services",27,0.000142794008653933
"Section II Part C Optional Supplemental Benefits",27,0.00014861864903836
"Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",27,0.000135702752071123
"Section I Annual Calendar",27,0.99657872410882
"Section III Specialty Tiers",27,0.000161820097530084
"Section N.  Encounter Data as a Diagnosis Source for 2019",27,0.000129282487661468
"Section A.  MA Growth Percentage",27,0.000189939973368565
"Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",27,0.000263087847876894
"Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",27,0.000157166518908081
"Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",27,0.000146625012707637
"Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",27,0.000161820097530086
"Section III Benefit Review",27,0.000159459363544175
"Section III Timely Updates to LIS Status Based on Best Available Evidence",27,0.000130829918827649
"Section H.  CMS HCC Risk Adjustment Model for CY 2019",27,0.000276393081970323
"Section II Employer Group Waiver Plans",27,0.000269576391233059
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",28,1.16496990509842e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",28,3.83987553109408e-06
"Section I Validation Audits",28,1.01062544544109e-05
"Section B.  Calculation of Fee for Service Cost",28,7.13682816054999e-06
"Section G.  MA Employer Group Waiver Plans",28,1.09135063801177e-05
"Section L.  Normalization Factors",28,1.47998589703158e-05
"Section A.  MA Benchmark  Quality Bonus Payments and Rebate",28,9.7545118743836e-06
"Section IV   Medicare Medicaid Plans",28,7.10897796648661e-06
"Section I.  ESRD Risk Adjustment Model for CY 2019",28,1.49414754090442e-05
"Section III CY 2019 Formulary Submission Window",28,1.57601314758605e-05
"Section I Incomplete and Inaccurate Bid Submissions",28,2.9339649583747e-05
"Section E.  Clinical Trials",28,2.87228598225957e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",28,1.96396598488374e-05
"Section II Part C Cost Sharing Standards",28,1.92251363046363e-05
"Section II Total Beneficiary Cost (TBC)",28,1.71176006736009e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",28,2.69522331212864e-05
"Section C.  Part D Risk Sharing",28,3.30676128531798e-05
"Section II Maximum Out of Pocket (MOOP) Limits",28,3.23818605885694e-05
"Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",28,4.60136581393699e-05
"Section O.  Quality Payment Program",28,3.27701945536678e-05
"Section II Health Related Supplemental Benefits",28,4.46965442912074e-05
"Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",28,3.95245774867001e-05
"Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",28,5.02438943485894e-05
"Section III Improving Access to Part D Vaccines",28,3.39931663824495e-05
"Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",28,1.67503526653769e-05
"Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",28,3.6008926590985e-05
"Section I Innovations in Health Plan Design",28,4.11618437314656e-05
"Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",28,4.21133920825404e-05
"Section III Tier Composition",28,5.95510303005244e-05
"Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",28,6.15634954470097e-05
"Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",28,4.62081807993833e-05
"Section III Expanding the Part D OTC Program",28,7.16527940693739e-05
"Section D.  ESRD Rates",28,4.7410754083654e-05
"Section I Plan Corrections",28,5.36996867816511e-05
"Section A.  Update of the RxHCC Model",28,2.95778305545968e-05
"Section II Tiered Cost Sharing of Medical Benefits",28,7.45864479474367e-05
"Section II Special Needs Plan (SNP) Legislative Sunset Provision",28,0.00012206375438223
"Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",28,4.66022022579552e-05
"Section II Cost Plan Transition to MA under MACRA",28,0.000100697695387373
"Section II Plans with Low Enrollment",28,6.64273202463474e-05
"Section III Low Enrollment Plans (Stand alone PDPs only)",28,8.56972373261468e-05
"Section III Part D Benefit Parameters for Non Defined Standard Plans",28,4.82478581671459e-05
"Section M.  Medical Loss Ratio Credibility Adjustment",28,0.99445253090023
"Section II Medicare Advantage (MA) Uniformity Flexibility",28,4.5629485091999e-05
"Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",28,9.14320584075466e-05
"Section B.  Encounter Data as a Diagnosis Source for 2019",28,0.000139158099384416
"Section B.  FFS Growth Percentage",28,5.24122117620575e-05
"Section C.  IME Phase Out",28,9.54231032264131e-05
"Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",28,0.00011091598581388
"Section II Overview of CY 2019 Benefits and Bid Review",28,5.85933437585687e-05
"Section II Transparency   Timeliness with Prior Authorization Processes",28,8.63744368086497e-05
"Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",28,0.904348006155963
"Section D.  Retiree Drug Subsidy Amounts",28,0.000200386467999063
"Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",28,0.962048140852245
"Section II Cost Plan Competition Requirements",28,0.000152773111076938
"Section II Medicare Advantage (MA) Segmented Service Area Options",28,0.000166757662467624
"Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",28,0.000103559874911679
"Section H.  Enhanced Medication Therapy Management (MTM) Model",28,7.50989057399607e-05
"Section I Enforcement Actions for Provider Directories",28,0.000130829918827649
"Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",28,0.996534449078771
"Section II Special Needs Plan (SNP) Specific Networks Research and Development",28,0.000189939973368564
"Section III Coordination of Benefits (COB) User Fee",28,9.97784722472228e-05
"Section III Medication Therapy Management (MTM) Annual Cost Threshold",28,0.000132414842335873
"Section K.  Medicare Advantage Coding Pattern Adjustment",28,0.000135702752071119
"Section II Outpatient Observation Services",28,0.000142794008653931
"Section II Part C Optional Supplemental Benefits",28,0.000148618649038362
"Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",28,0.000135702752071121
"Section I Annual Calendar",28,6.98219569628709e-05
"Section III Specialty Tiers",28,0.000161820097530084
"Section N.  Encounter Data as a Diagnosis Source for 2019",28,0.000129282487661466
"Section A.  MA Growth Percentage",28,0.000189939973368563
"Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",28,0.0002630878478769
"Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",28,0.000157166518908081
"Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",28,0.000146625012707642
"Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",28,0.000161820097530084
"Section III Benefit Review",28,0.000159459363544181
"Section III Timely Updates to LIS Status Based on Best Available Evidence",28,0.000130829918827652
"Section H.  CMS HCC Risk Adjustment Model for CY 2019",28,0.000276393081970323
"Section II Employer Group Waiver Plans",28,0.00026957639123306
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",29,0.211460171685152
"Section III Improving Drug Utilization Review Controls in Medicare Part D",29,3.8398755309804e-06
"Section I Validation Audits",29,1.01062544543855e-05
"Section B.  Calculation of Fee for Service Cost",29,7.13682816053795e-06
"Section G.  MA Employer Group Waiver Plans",29,1.09135063801015e-05
"Section L.  Normalization Factors",29,1.47998589703203e-05
"Section A.  MA Benchmark  Quality Bonus Payments and Rebate",29,9.75451187434568e-06
"Section IV   Medicare Medicaid Plans",29,7.10897796644503e-06
"Section I.  ESRD Risk Adjustment Model for CY 2019",29,1.49414754090391e-05
"Section III CY 2019 Formulary Submission Window",29,1.5760131475783e-05
"Section I Incomplete and Inaccurate Bid Submissions",29,2.93396495836548e-05
"Section E.  Clinical Trials",29,2.87228598225424e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",29,1.96396598487729e-05
"Section II Part C Cost Sharing Standards",29,1.92251363045781e-05
"Section II Total Beneficiary Cost (TBC)",29,1.71176006735439e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",29,2.69522331212023e-05
"Section C.  Part D Risk Sharing",29,3.30676128531694e-05
"Section II Maximum Out of Pocket (MOOP) Limits",29,3.23818605885406e-05
"Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",29,4.60136581393401e-05
"Section O.  Quality Payment Program",29,3.27701945536555e-05
"Section II Health Related Supplemental Benefits",29,4.46965442911783e-05
"Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",29,3.95245774865807e-05
"Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",29,5.0243894348592e-05
"Section III Improving Access to Part D Vaccines",29,3.399316638242e-05
"Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",29,1.6750352665353e-05
"Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",29,3.60089265909783e-05
"Section I Innovations in Health Plan Design",29,4.11618437314565e-05
"Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",29,4.2113392082505e-05
"Section III Tier Composition",29,5.95510303005318e-05
"Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",29,6.15634954470118e-05
"Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",29,4.62081807993637e-05
"Section III Expanding the Part D OTC Program",29,7.1652794069376e-05
"Section D.  ESRD Rates",29,4.74107540836887e-05
"Section I Plan Corrections",29,5.36996867816312e-05
"Section A.  Update of the RxHCC Model",29,2.95778305546074e-05
"Section II Tiered Cost Sharing of Medical Benefits",29,7.45864479474512e-05
"Section II Special Needs Plan (SNP) Legislative Sunset Provision",29,0.000122063754382232
"Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",29,4.660220225791e-05
"Section II Cost Plan Transition to MA under MACRA",29,0.00010069769538738
"Section II Plans with Low Enrollment",29,6.64273202463595e-05
"Section III Low Enrollment Plans (Stand alone PDPs only)",29,8.56972373261579e-05
"Section III Part D Benefit Parameters for Non Defined Standard Plans",29,4.82478581671418e-05
"Section M.  Medical Loss Ratio Credibility Adjustment",29,0.000113213655097335
"Section II Medicare Advantage (MA) Uniformity Flexibility",29,4.56294850919638e-05
"Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",29,9.14320584075464e-05
"Section B.  Encounter Data as a Diagnosis Source for 2019",29,0.000139158099384413
"Section B.  FFS Growth Percentage",29,5.24122117620848e-05
"Section C.  IME Phase Out",29,9.54231032264011e-05
"Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",29,0.00011091598581389
"Section II Overview of CY 2019 Benefits and Bid Review",29,5.85933437585735e-05
"Section II Transparency   Timeliness with Prior Authorization Processes",29,8.63744368086702e-05
"Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",29,6.68334879872957e-05
"Section D.  Retiree Drug Subsidy Amounts",29,0.000200386467999063
"Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",29,8.43742031320518e-05
"Section II Cost Plan Competition Requirements",29,0.000152773111076943
"Section II Medicare Advantage (MA) Segmented Service Area Options",29,0.00016675766246763
"Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",29,0.000103559874911678
"Section H.  Enhanced Medication Therapy Management (MTM) Model",29,7.50989057399806e-05
